Event Name,Time,Operating System,Session Length
App Session,1666287676.927,Android,19.1
App Session,1666287669.781,iOS,34
App Session,1666287137.432,Android,29.9
App Session,1666287126.753,Android,10.9
App Session,1666287095.14,Android,37.8
App Session,1666287037.374,Android,18.5
App Session,1666287033.514,Android,104.1
App Session,1666287014.013,Android,77.7
App Session,1666286997.827,Android,106.4
App Session,1666286927.352,Android,69.3
App Session,1666286882.421,Android,10.6
App Session,1666286666.947,Android,10.5
App Session,1666286574.514,Android,88.8
App Session,1666286458.317,Android,54.5
App Session,1666286330.766,Android,86.3
App Session,1666286274.834,Android,98.4
App Session,1666286113.798,Android,69.7
App Session,1666286093.02,Android,55.8
App Session,1666285770.345,Android,76.8
App Session,1666285691.361,Android,44.8
App Session,1666285675.012,Android,17.5
App Session,1666285656.525,Android,15.4
App Session,1666285646.073,Android,15.7
App Session,1666285628.217,Android,34.8
App Session,1666285580.258,Android,303.1
App Session,1666285579.9,Android,81.1
App Session,1666285332.127,Android,20.4
App Session,1666285045.669,Android,33.6
App Session,1666284999.4,Android,149.4
App Session,1666284981.039,Android,42.8
App Session,1666284936.983,Android,42.7
App Session,1666284932.288,iOS,72.1
App Session,1666284719.698,Android,30.4
App Session,1666284707.655,iOS,19.2
App Session,1666284503.852,Android,92.7
App Session,1666284333.846,Android,136.1
App Session,1666284156.402,iOS,27.1
App Session,1666284149.54,Android,22.2
App Session,1666284115.803,Android,114.9
App Session,1666284112.684,iOS,47.8
App Session,1666284106.554,Android,127.9
App Session,1666284013.152,Android,115.5
App Session,1666283864.07,iOS,23.5
App Session,1666283831.871,Android,19.1
App Session,1666283830.886,iOS,40.3
App Session,1666283793.563,Android,23.4
App Session,1666283782.681,Android,12.4
App Session,1666283715.541,Android,36.6
App Session,1666283677.78,iOS,45.8
App Session,1666283673.357,Android,59
App Session,1666283643.091,Android,57.9
App Session,1666283577.629,Android,16.9
App Session,1666283576.921,Android,30.1
App Session,1666283424.601,Android,26.7
App Session,1666283044.171,Android,62.2
App Session,1666282963.285,Android,30.6
App Session,1666282930.669,Android,50.5
App Session,1666282922.474,Android,39.9
App Session,1666282879.378,Android,16.7
App Session,1666282875.054,Android,99.7
App Session,1666282857.015,Android,63.6
App Session,1666282852.962,Android,331.1
App Session,1666282829.621,Android,25
App Session,1666282788.705,Android,46
App Session,1666282741.398,Android,37.4
App Session,1666282698.709,Android,43.7
App Session,1666282645.402,Android,41.1
App Session,1666282556.758,Android,80.1
App Session,1666282554.416,iOS,32.6
App Session,1666282505.986,iOS,29.9
App Session,1666282433.727,Android,143.5
App Session,1666282370.81,Android,62.5
App Session,1666282286.41,Android,104
App Session,1666282277.814,Android,418.3
App Session,1666282147.22,Android,35.1
App Session,1666281921.23,iOS,26.6
App Session,1666281858.432,Android,35.7
App Session,1666281849.473,Android,18.9
App Session,1666281634.713,iOS,233.8
App Session,1666281390.254,iOS,180.9
App Session,1666281302.307,Android,332
App Session,1666281090.244,Android,42
App Session,1666280405.972,iOS,12.1
App Session,1666280371.454,Android,15.7
App Session,1666280343.764,iOS,10.3
App Session,1666280322.068,Android,90.8
App Session,1666280215.002,Android,134.6
App Session,1666280182.247,iOS,34.4
App Session,1666280120.072,Android,59.5
App Session,1666280085.368,Android,15.6
App Session,1666280070.907,Android,38.9
App Session,1666279979.353,Android,31.2
App Session,1666279947.187,Android,54.8
App Session,1666279883.93,Android,15.7
App Session,1666279864.147,Android,30.3
App Session,1666279819.743,Android,41.2
App Session,1666279763.904,Android,15.8
App Session,1666279747.06,Android,22.4
App Session,1666279723.661,Android,52.2
App Session,1666279695.852,iOS,15.1
App Session,1666279668.3,Android,15.7
App Session,1666279651.544,Android,15.7
App Session,1666279597.516,Android,51.8
App Session,1666279538.37,Android,15.6
App Session,1666279472.83,Android,116.9
App Session,1666279441.546,Android,72.3
App Session,1666279347.328,Android,49.8
App Session,1666279339.137,Android,37.1
App Session,1666279337.606,Android,80.7
App Session,1666279301.806,Android,144.3
App Session,1666279290.972,Android,28.4
App Session,1666279265.494,iOS,171.4
App Session,1666279261.304,Android,29.5
App Session,1666279257.189,Android,73.7
App Session,1666278899.895,Android,26.6
App Session,1666278862.526,Android,169.8
App Session,1666278757.65,Android,76.9
App Session,1666278747.81,iOS,26
App Session,1666278733.166,Android,56.3
App Session,1666278669.02,Android,25.6
App Session,1666278545.527,iOS,35.7
App Session,1666278508.179,Android,19.6
App Session,1666278505.696,Android,20.9
App Session,1666278201.531,iOS,65.9
App Session,1666278135.464,iOS,45
App Session,1666278085.28,iOS,67
App Session,1666278004.21,Android,208.8
App Session,1666277834.434,Android,31.5
App Session,1666277740.02,Android,104.2
App Session,1666277670.809,Android,42.9
App Session,1666277580.965,Android,34.8
App Session,1666277422.25,iOS,20.9
App Session,1666277354.918,Android,41.5
App Session,1666277320.863,Android,32.4
App Session,1666277248.492,Android,232.1
App Session,1666277194.224,Android,52
App Session,1666277147.8,Android,12.6
App Session,1666277106.852,iOS,41.2
App Session,1666276965.81,Android,38.6
App Session,1666276798.436,Android,21.2
App Session,1666276607.316,Android,30.7
App Session,1666276528.75,iOS,66.5
App Session,1666276224.199,iOS,31.8
App Session,1666276213.95,Android,30.3
App Session,1666276182.183,Android,105.3
App Session,1666276153.364,iOS,62.2
App Session,1666276074.108,Android,15.5
App Session,1666276053.841,iOS,85.5
App Session,1666276016.428,Android,24.4
App Session,1666275955.579,Android,35.1
App Session,1666275928.839,iOS,12.3
App Session,1666275911.984,iOS,104.5
App Session,1666275901.463,Android,40.5
App Session,1666275782.83,Android,11.9
App Session,1666275746.563,Android,26.3
App Session,1666275708.882,Android,91.5
App Session,1666275682.46,Android,46.1
App Session,1666275668.576,Android,145.1
App Session,1666275657.792,Android,20
App Session,1666275600.617,Android,36.3
App Session,1666275532.62,Android,25.6
App Session,1666275521.266,Android,61.1
App Session,1666275514.342,Android,43
App Session,1666275513.294,iOS,13.3
App Session,1666275505.64,Android,15.2
App Session,1666275445.052,Android,13.4
App Session,1666275414.891,Android,12
App Session,1666275403.928,Android,38.2
App Session,1666275401.921,Android,42.3
App Session,1666275386.755,Android,58.9
App Session,1666275233.566,Android,117.6
App Session,1666275206.979,Android,32.8
App Session,1666274992.622,Android,31.6
App Session,1666274989.879,Android,16.2
App Session,1666274962.515,iOS,18.6
App Session,1666274945.993,Android,35.4
App Session,1666274900.474,Android,30.7
App Session,1666274874.141,Android,141.8
App Session,1666274832.567,Android,431.1
App Session,1666274704.611,iOS,38.8
App Session,1666274632.193,Android,21
App Session,1666274462.811,Android,40.2
App Session,1666274244.534,iOS,95.9
App Session,1666274190.198,Android,15.5
App Session,1666274160.65,iOS,22.2
App Session,1666273811.392,Android,16.1
App Session,1666273809.201,Android,20.6
App Session,1666273703.891,Android,53.2
App Session,1666273389.002,Android,31.2
App Session,1666273356.526,Android,79.8
App Session,1666273265.771,Android,59.4
App Session,1666273228.479,Android,13
App Session,1666273065.931,Android,16.7
App Session,1666273064.344,Android,12.1
App Session,1666273050.476,Android,22.3
App Session,1666272968.921,Android,185.4
App Session,1666272772.31,Android,44.8
App Session,1666272640.968,Android,79.6
App Session,1666272607.442,Android,49.2
App Session,1666272558.061,Android,121.7
App Session,1666272334.218,iOS,21.6
App Session,1666272301.285,Android,40.3
App Session,1666272170.359,Android,21.9
App Session,1666272170.272,Android,15.6
App Session,1666272141.581,Android,44.9
App Session,1666272090.179,Android,30.6
App Session,1666272056.371,Android,173.4
App Session,1666272044.091,Android,15.1
App Session,1666271873.365,Android,51.9
App Session,1666271830.315,Android,39.8
App Session,1666271794.631,Android,52.7
App Session,1666271724.579,Android,46
App Session,1666271292.323,Android,34
App Session,1666271223.88,Android,27.6
App Session,1666270996.532,Android,73.8
App Session,1666270872.172,Android,73
App Session,1666270813.046,Android,11.9
App Session,1666270789.3,Android,20.9
App Session,1666270779.772,iOS,30.9
App Session,1666270737.033,Android,12.3
App Session,1666270633.591,Android,43.3
App Session,1666270448.689,iOS,14.7
App Session,1666270429.339,iOS,42.4
App Session,1666270317.927,Android,47.9
App Session,1666270244.124,Android,13
App Session,1666269977.272,Android,31
App Session,1666269920.534,Android,150.4
App Session,1666269875.127,Android,30
App Session,1666269835.581,Android,60.1
App Session,1666269546.346,iOS,26.6
App Session,1666269478.411,Android,32.9
App Session,1666269395.162,Android,17.4
App Session,1666268839.619,Android,149.6
App Session,1666268720.206,Android,15
App Session,1666268691.95,iOS,11.6
App Session,1666268677.578,Android,164.9
App Session,1666268647.356,Android,67
App Session,1666268474.215,Android,14.3
App Session,1666268439.106,Android,121.9
App Session,1666267888.485,iOS,40.1
App Session,1666267706.452,iOS,32
App Session,1666267642.094,iOS,133.8
App Session,1666267634.695,Android,107.8
App Session,1666267618.43,iOS,28.5
App Session,1666267454.818,iOS,23.4
App Session,1666266997.075,Android,79.1
App Session,1666266733.182,iOS,134.1
App Session,1666266705.718,Android,38.2
App Session,1666266584.259,iOS,20.7
App Session,1666266576.306,Android,62.9
App Session,1666266405.26,iOS,24.8
App Session,1666266349.345,Android,10.2
App Session,1666266235.112,Android,27
App Session,1666266198.12,Android,121.4
App Session,1666266011.935,Android,27.5
App Session,1666266006.047,iOS,12.7
App Session,1666265971.782,Android,36.7
App Session,1666265958.141,Android,14.2
App Session,1666265933.097,Android,33.8
App Session,1666265917.098,Android,16.8
App Session,1666265876.919,Android,188.8
App Session,1666265820.976,Android,23
App Session,1666265771.034,iOS,42.3
App Session,1666265756.874,Android,140.5
App Session,1666265676.831,Android,31.4
App Session,1666265519.177,Android,67.3
App Session,1666265500.102,iOS,11
App Session,1666265400.514,Android,52.1
App Session,1666265287.646,Android,11.3
App Session,1666265251.846,Android,32.2
App Session,1666265209.555,Android,14.2
App Session,1666265190.026,Android,10.3
App Session,1666265059.232,Android,60
App Session,1666264956.334,Android,157.2
App Session,1666264811.302,iOS,224.8
App Session,1666264747.068,Android,327
App Session,1666264746.496,Android,98.9
App Session,1666264727.663,Android,80.2
App Session,1666264584.612,iOS,158
App Session,1666264529.537,iOS,16.7
App Session,1666264360.066,Android,57.9
App Session,1666264286.225,Android,19.6
App Session,1666264256.853,Android,13.6
App Session,1666264254.898,Android,232.9
App Session,1666264209.413,Android,24.9
App Session,1666264166.947,Android,20.9
App Session,1666264154.816,Android,12.7
App Session,1666263993.133,Android,88
App Session,1666263779.96,Android,225.7
App Session,1666263720.534,Android,44.5
App Session,1666263712.526,Android,166.9
App Session,1666263601.817,Android,146.6
App Session,1666263487.662,Android,16.7
App Session,1666263435.888,Android,33.5
App Session,1666263418.215,iOS,30.3
App Session,1666263371.107,iOS,34.7
App Session,1666263301.256,Android,11.7
App Session,1666263291.212,iOS,110.1
App Session,1666263243.712,Android,53.8
App Session,1666262981.788,iOS,101.7
App Session,1666262966.502,Android,22.8
App Session,1666262939.296,Android,13.9
App Session,1666262826.632,Android,52.2
App Session,1666262758.273,Android,39.6
App Session,1666262705.045,iOS,12.4
App Session,1666262654.859,Android,53.9
App Session,1666262558.004,Android,25.4
App Session,1666262498.688,Android,17.9
App Session,1666262390.529,iOS,10.3
App Session,1666262288.209,Android,18.1
App Session,1666262267.827,Android,20.1
App Session,1666262221.416,Android,110.1
App Session,1666262215.115,Android,47.8
App Session,1666262179.02,Android,82.9
App Session,1666262131.281,Android,16.4
App Session,1666261810.678,iOS,28.3
App Session,1666261554.014,iOS,16.5
App Session,1666261317.311,iOS,10.2
App Session,1666261303.026,iOS,10
App Session,1666261041.624,Android,75.5
App Session,1666260935.573,Android,33.6
App Session,1666260907.893,Android,287.7
App Session,1666260769.553,Android,142.5
App Session,1666260724.435,Android,18.2
App Session,1666260675.551,Android,24.9
App Session,1666260643.524,iOS,29
App Session,1666260638.555,Android,11.8
App Session,1666260586.161,Android,60.2
App Session,1666260227.073,iOS,13.9
App Session,1666260180.246,iOS,11.9
App Session,1666260167.252,Android,70.3
App Session,1666260143.199,iOS,29
App Session,1666260034.74,iOS,10.4
App Session,1666259915.596,Android,12.8
App Session,1666259900.833,Android,60.4
App Session,1666259787.097,iOS,23.1
App Session,1666259773.813,Android,134.2
App Session,1666259686.75,iOS,38.1
App Session,1666259610.274,iOS,105.6
App Session,1666259432.072,iOS,36.8
App Session,1666259394.767,iOS,158.7
App Session,1666259353.54,Android,34.1
App Session,1666259241.449,Android,19.8
App Session,1666259222.433,iOS,55.3
App Session,1666259221.344,Android,16.7
App Session,1666259059.367,Android,92
App Session,1666258762.76,Android,13.5
App Session,1666258733.803,Android,23
App Session,1666258656.634,Android,26.3
App Session,1666258508.44,Android,106.5
App Session,1666258481.285,Android,13.2
App Session,1666258472.94,Android,18.9
App Session,1666258453.944,iOS,32.8
App Session,1666258295.967,Android,15.9
App Session,1666258250.091,Android,86.7
App Session,1666258087.379,Android,1143.1
App Session,1666257767.363,iOS,45.6
App Session,1666257700.944,Android,26.2
App Session,1666257416.41,Android,25.8
App Session,1666257154.886,iOS,22.9
App Session,1666257125.475,Android,31.6
App Session,1666257113.938,iOS,33.4
App Session,1666256944.337,iOS,61.8
App Session,1666256909.566,Android,86.4
App Session,1666256822.108,iOS,205.8
App Session,1666256717.796,Android,87.9
App Session,1666256693.519,Android,40.9
App Session,1666256693.356,Android,115.8
App Session,1666256614.212,iOS,117.2
App Session,1666256569.226,iOS,12
App Session,1666256555.76,iOS,24.5
App Session,1666256528.223,iOS,48.8
App Session,1666256505.844,Android,44.4
App Session,1666256496.075,iOS,41.6
App Session,1666256457.115,Android,44
App Session,1666256448.355,iOS,89.8
App Session,1666256403.581,Android,97.4
App Session,1666256244.341,iOS,33.8
App Session,1666256156.982,iOS,12.2
App Session,1666256002.429,Android,15.5
App Session,1666255996.927,Android,160.4
App Session,1666255861.269,iOS,84.4
App Session,1666255774.642,iOS,11.9
App Session,1666255761.214,iOS,30.9
App Session,1666255663.111,iOS,106.1
App Session,1666255352.887,iOS,55.6
App Session,1666255294.032,iOS,33.4
App Session,1666255239.826,iOS,240.6
App Session,1666254979.482,Android,39.6
App Session,1666254973.344,iOS,200.5
App Session,1666254858.935,Android,34.7
App Session,1666254817.876,Android,157
App Session,1666254724.951,iOS,37.9
App Session,1666254522.906,iOS,37.7
App Session,1666254186.043,iOS,60.3
App Session,1666254046.683,Android,14.8
App Session,1666253981.732,Android,40.6
App Session,1666253691.872,Android,278.8
App Session,1666253635.906,Android,19
App Session,1666253633.792,Android,237.3
App Session,1666253565.602,Android,15.9
App Session,1666253492.673,Android,210.6
App Session,1666253334.286,Android,48.4
App Session,1666253141.318,iOS,36
App Session,1666253127.753,iOS,90.8
App Session,1666253091.137,iOS,38.6
App Session,1666253037.13,iOS,115.4
App Session,1666252917.41,Android,27.2
App Session,1666252905.488,iOS,78
App Session,1666252900.66,iOS,33.7
App Session,1666252864.597,iOS,25.6
App Session,1666252825.892,iOS,31.3
App Session,1666252810.596,Android,364.3
App Session,1666252629.058,Android,30.6
App Session,1666252604.318,Android,25.7
App Session,1666252566.658,iOS,17.7
App Session,1666252542.257,iOS,42
App Session,1666252536.841,Android,14.4
App Session,1666252499.006,iOS,22.4
App Session,1666252464.123,iOS,38.5
App Session,1666252401.625,Android,41.9
App Session,1666252388.939,Android,40.4
App Session,1666252119.767,Android,10.3
App Session,1666252107.907,Android,16.5
App Session,1666252007.151,Android,94
App Session,1666251874.247,Android,23.7
App Session,1666251815.292,iOS,233.5
App Session,1666251798.849,Android,30.2
App Session,1666251742.178,Android,33.1
App Session,1666251729.945,Android,40.8
App Session,1666251649.239,Android,162.3
App Session,1666251493.533,Android,49.1
App Session,1666251484.705,Android,275.2
App Session,1666251439.68,Android,92.6
App Session,1666251208.906,Android,211.2
App Session,1666251072.38,iOS,32.1
App Session,1666250982.892,Android,18.9
App Session,1666250962.623,Android,136
App Session,1666250960.947,Android,94.9
App Session,1666250811.426,Android,30.6
App Session,1666250762.758,Android,98.8
App Session,1666250242.367,Android,80.6
App Session,1666249684.869,iOS,23.2
App Session,1666249390.864,Android,64.8
