Event Name,Time,Distinct ID,City,Country,Operating System,Session Length,Duration
EnterRegisteredMobileNumber,1677125998.917,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,9.634000062942505
EnterRegisteredMobileNumber,1677125906.979,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,14.02100014686584
EnterRegisteredMobileNumber,1677125884.819,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,23.55900001525879
LoginOTP,1677125861.202,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,5.234999895095825
EnterRegisteredMobileNumber,1677125855.808,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,10.33800005912781
EnterRegisteredMobileNumber,1677125584.486,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,3.163000106811523
LoginOTP,1677125581.276,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,6.331000089645386
EnterRegisteredMobileNumber,1677125574.885,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,8.163000106811523
EnterRegisteredMobileNumber,1677120602.307,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,3.738999843597412
LoginOTP,1677120598.533,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,5.36299991607666
EnterRegisteredMobileNumber,1677120593.106,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,13.73699998855591
EnterRegisteredMobileNumber,1677118849.126,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,4.192999839782715
LoginOTP,1677118844.847,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,5.840999841690063
EnterRegisteredMobileNumber,1677118838.98,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,8.78600001335144
EnterRegisteredMobileNumber,1677118806.2,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,11.90799999237061
LoginOTP,1677118794.232,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,4.953000068664551
EnterRegisteredMobileNumber,1677118789.232,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,30.86200022697449
LoginOTP,1677118758.297,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,4.644999980926514
EnterRegisteredMobileNumber,1677118753.582,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,10.11700010299683
TripsDaily,1677091188.093,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,0.641
TripsDaily,1677091122.874,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,0.783
TripsDaily,1677090823.141,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,19.082
Dashboard,1677090803.861,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,3.176
EnterRegisteredMobileNumber,1677090059.795,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,7.282000064849854
LoginOTP,1677090052.472,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,5.757999897003174
EnterRegisteredMobileNumber,1677090046.68,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,7.598999977111816
EnterRegisteredMobileNumber,1677089226.411,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,31.82100009918213
LoginOTP,1677089194.537,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,4.621000051498413
EnterRegisteredMobileNumber,1677089189.867,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,18.29700016975403
EnterRegisteredMobileNumber,1677088198.624,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,14.22699999809265
LoginOTP,1677088184.362,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,3.663000106811523
EnterRegisteredMobileNumber,1677088180.672,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,11.76799988746643
LoginOTP,1677088168.858,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,3.812999963760376
EnterRegisteredMobileNumber,1677088165.005,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,23.6800000667572
LoginOTP,1677088141.182,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,5.711999893188477
EnterRegisteredMobileNumber,1677088135.42,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,9.460000038146973
EnterRegisteredMobileNumber,1677087506.553,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,11.36899995803833
LoginOTP,1677087495.134,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,4.515000104904175
EnterRegisteredMobileNumber,1677087490.573,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,7.638000011444092
LoginOTP,1677087482.886,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,5.089999914169312
EnterRegisteredMobileNumber,1677087477.706,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,9.960000038146973
Dashboard,1677085777.643,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,0.7089998722076416
Dashboard,1677085212.258,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,6.562999963760376
EnterRegisteredMobileNumber,1677084385.267,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,5.193000078201294
LoginOTP,1677084379.988,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,3.757999897003174
EnterRegisteredMobileNumber,1677084376.181,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,6.513000011444092
EnterRegisteredMobileNumber,1677084358.501,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,4.171000003814697
LoginOTP,1677084354.296,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,3.927000045776367
EnterRegisteredMobileNumber,1677084350.34,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,6.093999862670898
LoginOTP,1677084344.176,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,4.118000030517578
EnterRegisteredMobileNumber,1677084340.027,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,10.24199986457825
LoginOTP,1677084329.665,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,5.062000036239624
EnterRegisteredMobileNumber,1677084324.524,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,6.95199990272522
EnterRegisteredMobileNumber,1677084314.089,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,10.34400010108948
Dashboard,1677084143.382,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,10.20599985122681
TripsWeekly,1677084133.001,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,0.5399999618530273
TripsMonthly,1677084132.453,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,1.867000102996826
TripsWeekly,1677084130.568,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,5.039000034332275
TripsDaily,1677084125.52,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,
TripParticular,1677084117.071,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,5.944000005722046
TripsDaily,1677084110.961,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,5.105000019073486
Dashboard,1677084105.736,63f0c7454bb1fe648be04128::e18cb3cc-56b3-41c8-a0a2-d04c29217606,Delhi,IN,Android,,9.213000059127808
Dashboard,1677081218.175,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,11.75
Dashboard,1677080566.415,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,4.195
CarHealthMain,1677080562.219,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.086
TripsWeekly,1677080559.133,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,6.252
TripsMonthly,1677080552.881,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.002
TripsWeekly,1677080551.879,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,0.733
TripsDaily,1677080551.145,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,4.453
CarHealthMain,1677080546.611,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,9.865
Dashboard,1677080536.746,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,23.287
TripsDaily,1677080429.325,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,17.369
Dashboard,1677080411.781,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,5.054
Dashboard,1677074562.303,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,20.47499990463257
CarHealthMain,1677074541.607,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,23.62700009346008
CarHealthMain,1677074499.856,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,1.299000024795532
CarHealthMain,1677074449.14,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,39.54500007629395
CarHealthMain,1677074306.764,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,2.429999828338623
CarHealthMain,1677074303.272,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,0.4290001392364502
CarHealthMain,1677074302.737,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,0.3589999675750732
CarHealthMain,1677074196.547,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,30.2649998664856
CarHealthMain,1677074139.088,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,29.37000012397766
Dashboard,1677074109.483,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,21.01200008392334
Dashboard,1677073895.515,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,8.54800009727478
Dashboard,1677073875.446,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,21.89900016784668
Dashboard,1677073844.659,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,24.90599989891052
Dashboard,1677071823.956,63f5fbea4bb1fe648be04254::d2dfc7d3-499b-445d-a442-71df32df1681,Delhi,IN,Android,,9.325999975204468
Dashboard,1677042116.167,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,16.033
TripsDaily,1677034275.494,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,8.383
TripsWeekly,1677034267.111,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,19.582
TripsDaily,1677034247.529,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,2.454
Profile,1677034244.963,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,19.397
CarDetails,1677034225.555,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,12.925
Profile,1677034212.63,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,2.853
HelpSection,1677034209.774,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.158
Profile,1677034206.615,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.549
FirmwareUpdateMain,1677034205.061,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.061
Profile,1677034202,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,4.782
AlertSettings,1677034197.206,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.117
DrivingAlerts,1677034196.089,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,10.318
AlertSettings,1677034185.77,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.306
DrivingAlerts,1677034184.464,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.265
Wallet,1677034181.199,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,0.731
Wallet,1677034181.199,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,
DrivingAlerts,1677034180.399,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,49.795
DrivingAlerts,1677034126.793,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,0.492
DrivingAlerts,1677034116.117,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.062
DrivingAlerts,1677034106.73,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,0.956
DrivingAlerts,1677034102.133,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,57.335
AlertSettings,1677034044.797,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.349
GeoFencingList,1677034043.448,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,8.68
AlertSettings,1677034034.769,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.075
GeoFencingList,1677034033.693,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,5.113
AddGeoFence,1677034028.58,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,21.097
GeoFencingList,1677034007.483,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,7.667
GeoFencingList,1677033998.528,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,0.21
AlertSettings,1677033998.318,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.491
SpeedRanges,1677033996.827,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,16.023
AlertSettings,1677033980.804,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.47
Profile,1677033979.334,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,6.522
Dashboard,1677033972.754,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,8.397
Dashboard,1677033907.9,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,22.046
AccountDetails,1677033880.249,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,140.524
AccountDetails,1677033728.844,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.875
AccountDetails,1677033724.699,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,4.666
Profile,1677033720.033,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,5.335
Wallet,1677033714.644,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,
Wallet,1677033714.644,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,0.782
TripsDaily,1677033713.87,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,47.262
Dashboard,1677033666.507,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,35.702
Dashboard,1677033624.015,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,18.962
Wallet,1677033605.114,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,
Wallet,1677033605.114,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,7.185
WalletViewExpense,1677033597.929,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,4.305
WalletExpenseTrip,1677033593.624,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,21.684
WalletViewExpense,1677033571.94,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,9.327
WalletExpenseTrip,1677033562.612,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.459
WalletImage,1677033559.153,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.8
WalletImage,1677033557.353,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,5.119
WalletImage,1677033552.234,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,1.868
WalletExpenseTrip,1677033550.366,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,56.81
WalletViewExpense,1677033493.556,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,31.532
Wallet,1677033462.023,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,
Wallet,1677033462.023,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,3.798
Dashboard,1677033458.149,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,19.82
Dashboard,1677033100.881,63f4a4bc81407164cae70ea5::56B07CA7-2A26-45FE-81EB-1C7DEDD47D14,Delhi,IN,iOS,,31.961
TripsDaily,1677031186.139,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,
TripParticular,1677031183.544,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,44.33799982070923
TripsDaily,1677031138.889,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,
TripParticular,1677031104.735,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,0.8569998741149902
TripsDaily,1677031103.682,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,
TripParticular,1677031103.135,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,1.101000070571899
TripsDaily,1677031101.696,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,5.936000108718872
Dashboard,1677031095.536,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,2.109999895095825
Dashboard,1677031090.474,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,9.358000040054321
TripsDaily,1677031080.588,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,4.752000093460083
Dashboard,1677031075.41,63ecbb4281407145daabec2a::a0559d87-bf51-46e4-b05f-73206c3d34e2,Delhi,IN,Android,,3.586000204086304
TripsDaily,1677027767.404,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,7.221
TripsWeekly,1677027760.182,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,0.552
TripsMonthly,1677027759.631,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,20.173
TripsWeekly,1677027739.457,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,13.945
TripsDaily,1677027725.512,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,6.797
Dashboard,1677027718.52,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,,7.362
